Monster ID,Monster,Data ID,Reward Type ID,Reward Type,Parts Index,Rank,Item ID,Item,Number,Probability
EM0100_51_0,Guardian Fulgur Anjanath,507,RW004,Target Rewards,-1,HIGH,486,Guardian Fulgur Gem,1,3%
EM0100_51_0,Guardian Fulgur Anjanath,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,700,Wyverian Bloodstone (S),1,45%
EM0100_51_0,Guardian Fulgur Anjanath,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,701,Wyverian Bloodstone,1,35%
EM0100_51_0,Guardian Fulgur Anjanath,602,RW015,Tempered Wound Destroyed Reward,-1,HIGH,702,Wyverian Bloodstone (L),1,20%
EM0113_51_0,Guardian Ebony Odogaron,100,RW000,Carving,-1,LOW,426,Guardian Ebony Scale,1,30%
EM0113_51_0,Guardian Ebony Odogaron,101,RW000,Carving,-1,LOW,427,Guardian Ebony Sinew,1,23%
EM0113_51_0,Guardian Ebony Odogaron,102,RW000,Carving,-1,LOW,428,Guardian Ebony Claw,1,18%
EM0113_51_0,Guardian Ebony Odogaron,103,RW000,Carving,-1,LOW,429,Guardian Ebony Fang,1,13%
EM0113_51_0,Guardian Ebony Odogaron,104,RW000,Carving,-1,LOW,430,Guardian Ebony Tail,1,11%
EM0113_51_0,Guardian Ebony Odogaron,105,RW000,Carving,-1,LOW,431,Guardian Ebony Plate,1,5%
EM0113_51_0,Guardian Ebony Odogaron,110,RW008,Carving (Rotten Monster Carcass),-1,LOW,426,Guardian Ebony Scale,1,40%
EM0113_51_0,Guardian Ebony Odogaron,111,RW008,Carving (Rotten Monster Carcass),-1,LOW,427,Guardian Ebony Sinew,1,30%
EM0113_51_0,Guardian Ebony Odogaron,112,RW008,Carving (Rotten Monster Carcass),-1,LOW,588,Tough Guardian Bone,1,30%
EM0113_51_0,Guardian Ebony Odogaron,120,RW016,Carve (Crystalized Carcass),-1,LOW,590,Crushed Crystal,1,75%
EM0113_51_0,Guardian Ebony Odogaron,121,RW016,Carve (Crystalized Carcass),-1,LOW,591,Cloudy Crystal,1,25%
EM0113_51_0,Guardian Ebony Odogaron,200,RW001,Carving (Severed Part),-1,LOW,430,Guardian Ebony Tail,1,93%
EM0113_51_0,Guardian Ebony Odogaron,201,RW001,Carving (Severed Part),-1,LOW,431,Guardian Ebony Plate,1,7%
EM0113_51_0,Guardian Ebony Odogaron,210,RW012,Carving (Rotten Severed Part),-1,LOW,426,Guardian Ebony Scale,1,60%
EM0113_51_0,Guardian Ebony Odogaron,211,RW012,Carving (Rotten Severed Part),-1,LOW,430,Guardian Ebony Tail,1,40%
EM0113_51_0,Guardian Ebony Odogaron,220,RW005,Broken Part Rewards,0,LOW,429,Guardian Ebony Fang,1,100%
EM0113_51_0,Guardian Ebony Odogaron,230,RW005,Broken Part Rewards,1,LOW,428,Guardian Ebony Claw,1,100%
EM0113_51_0,Guardian Ebony Odogaron,240,RW005,Broken Part Rewards,2,LOW,428,Guardian Ebony Claw,1,100%
EM0113_51_0,Guardian Ebony Odogaron,250,RW005,Broken Part Rewards,3,LOW,427,Guardian Ebony Sinew,1,100%
EM0113_51_0,Guardian Ebony Odogaron,400,RW006,Wound Destroyed Reward,-1,LOW,426,Guardian Ebony Scale,1,45%
EM0113_51_0,Guardian Ebony Odogaron,401,RW006,Wound Destroyed Reward,-1,LOW,427,Guardian Ebony Sinew,1,35%
EM0113_51_0,Guardian Ebony Odogaron,402,RW006,Wound Destroyed Reward,-1,LOW,454,Guardian Scale,1,12%
EM0113_51_0,Guardian Ebony Odogaron,403,RW006,Wound Destroyed Reward,-1,LOW,607,Guardian Blood,1,8%
EM0113_51_0,Guardian Ebony Odogaron,500,RW004,Target Rewards,-1,LOW,432,G. Ebony Odogaron Certificate,1,8%
EM0113_51_0,Guardian Ebony Odogaron,501,RW004,Target Rewards,-1,LOW,426,Guardian Ebony Scale,1,20%
EM0113_51_0,Guardian Ebony Odogaron,502,RW004,Target Rewards,-1,LOW,427,Guardian Ebony Sinew,1,20%
EM0113_51_0,Guardian Ebony Odogaron,503,RW004,Target Rewards,-1,LOW,428,Guardian Ebony Claw,1,15%
EM0113_51_0,Guardian Ebony Odogaron,504,RW004,Target Rewards,-1,LOW,429,Guardian Ebony Fang,1,8%
EM0113_51_0,Guardian Ebony Odogaron,505,RW004,Target Rewards,-1,LOW,430,Guardian Ebony Tail,1,8%
EM0113_51_0,Guardian Ebony Odogaron,506,RW004,Target Rewards,-1,LOW,439,Nourishing Extract,1,18%
EM0113_51_0,Guardian Ebony Odogaron,507,RW004,Target Rewards,-1,LOW,431,Guardian Ebony Plate,1,3%
EM0113_51_0,Guardian Ebony Odogaron,100,RW000,Carving,-1,HIGH,433,Guardian Ebony Scale+,1,30%
EM0113_51_0,Guardian Ebony Odogaron,101,RW000,Carving,-1,HIGH,434,Guardian Ebony Sinew+,1,23%
EM0113_51_0,Guardian Ebony Odogaron,102,RW000,Carving,-1,HIGH,435,Guardian Ebony Claw+,1,18%
EM0113_51_0,Guardian Ebony Odogaron,103,RW000,Carving,-1,HIGH,436,Guardian Ebony Fang+,1,13%
EM0113_51_0,Guardian Ebony Odogaron,104,RW000,Carving,-1,HIGH,430,Guardian Ebony Tail,1,11%
EM0113_51_0,Guardian Ebony Odogaron,105,RW000,Carving,-1,HIGH,437,Guardian Ebony Gem,1,5%
EM0113_51_0,Guardian Ebony Odogaron,110,RW008,Carving (Rotten Monster Carcass),-1,HIGH,433,Guardian Ebony Scale+,1,40%
EM0113_51_0,Guardian Ebony Odogaron,111,RW008,Carving (Rotten Monster Carcass),-1,HIGH,434,Guardian Ebony Sinew+,1,30%
EM0113_51_0,Guardian Ebony Odogaron,112,RW008,Carving (Rotten Monster Carcass),-1,HIGH,655,Monster Keenbone,1,30%
EM0113_51_0,Guardian Ebony Odogaron,120,RW016,Carve (Crystalized Carcass),-1,HIGH,591,Cloudy Crystal,1,83%
EM0113_51_0,Guardian Ebony Odogaron,121,RW016,Carve (Crystalized Carcass),-1,HIGH,592,Coruscating Crystal,1,17%
EM0113_51_0,Guardian Ebony Odogaron,200,RW001,Carving (Severed Part),-1,HIGH,430,Guardian Ebony Tail,1,93%
EM0113_51_0,Guardian Ebony Odogaron,201,RW001,Carving (Severed Part),-1,HIGH,437,Guardian Ebony Gem,1,7%
EM0113_51_0,Guardian Ebony Odogaron,210,RW012,Carving (Rotten Severed Part),-1,HIGH,433,Guardian Ebony Scale+,1,60%
EM0113_51_0,Guardian Ebony Odogaron,211,RW012,Carving (Rotten Severed Part),-1,HIGH,430,Guardian Ebony Tail,1,40%
EM0113_51_0,Guardian Ebony Odogaron,220,RW005,Broken Part Rewards,0,HIGH,436,Guardian Ebony Fang+,1,100%
EM0113_51_0,Guardian Ebony Odogaron,230,RW005,Broken Part Rewards,1,HIGH,435,Guardian Ebony Claw+,1,100%
EM0113_51_0,Guardian Ebony Odogaron,240,RW005,Broken Part Rewards,2,HIGH,435,Guardian Ebony Claw+,1,100%
EM0113_51_0,Guardian Ebony Odogaron,250,RW005,Broken Part Rewards,3,HIGH,434,Guardian Ebony Sinew+,1,100%
EM0113_51_0,Guardian Ebony Odogaron,400,RW006,Wound Destroyed Reward,-1,HIGH,433,Guardian Ebony Scale+,1,45%
EM0113_51_0,Guardian Ebony Odogaron,401,RW006,Wound Destroyed Reward,-1,HIGH,434,Guardian Ebony Sinew+,1,35%
EM0113_51_0,Guardian Ebony Odogaron,402,RW006,Wound Destroyed Reward,-1,HIGH,455,Guardian Scale+,1,12%
EM0113_51_0,Guardian Ebony Odogaron,403,RW006,Wound Destroyed Reward,-1,HIGH,608,Guardian Blood+,1,8%
EM0113_51_0,Guardian Ebony Odogaron,500,RW004,Target Rewards,-1,HIGH,438,G. Ebony Odogaron Certificate S,1,8%
EM0113_51_0,Guardian Ebony Odogaron,500,RW004,Target Rewards,-1,HIGH,433,Guardian Ebony Scale+,1,20%
EM0113_51_0,Guardian Ebony Odogaron,500,RW004,Target Rewards,-1,HIGH,435,Guardian Ebony Claw+,1,27%
EM0113_51_0,Guardian Ebony Odogaron,500,RW004,Target Rewards,-1,HIGH,437,Guardian Ebony Gem,1,100%
EM0113_51_0,Guardian Ebony Odogaron,501,RW004,Target Rewards,-1,HIGH,433,Guardian Ebony Scale+,1,18%
EM0113_51_0,Guardian Ebony Odogaron,501,RW004,Target Rewards,-1,HIGH,434,Guardian Ebony Sinew+,1,20%
EM0113_51_0,Guardian Ebony Odogaron,501,RW004,Target Rewards,-1,HIGH,436,Guardian Ebony Fang+,1,24%
EM0113_51_0,Guardian Ebony Odogaron,502,RW004,Target Rewards,-1,HIGH,434,Guardian Ebony Sinew+,1,18%
EM0113_51_0,Guardian Ebony Odogaron,502,RW004,Target Rewards,-1,HIGH,435,Guardian Ebony Claw+,1,15%
EM0113_51_0,Guardian Ebony Odogaron,502,RW004,Target Rewards,-1,HIGH,439,Nourishing Extract,2,21%
EM0113_51_0,Guardian Ebony Odogaron,503,RW004,Target Rewards,-1,HIGH,435,Guardian Ebony Claw+,1,14%
EM0113_51_0,Guardian Ebony Odogaron,503,RW004,Target Rewards,-1,HIGH,436,Guardian Ebony Fang+,1,10%
EM0113_51_0,Guardian Ebony Odogaron,503,RW004,Target Rewards,-1,HIGH,431,Guardian Ebony Plate,1,21%
EM0113_51_0,Guardian Ebony Odogaron,504,RW004,Target Rewards,-1,HIGH,436,Guardian Ebony Fang+,1,8%
EM0113_51_0,Guardian Ebony Odogaron,504,RW004,Target Rewards,-1,HIGH,430,Guardian Ebony Tail,1,10%
EM0113_51_0,Guardian Ebony Odogaron,504,RW004,Target Rewards,-1,HIGH,437,Guardian Ebony Gem,1,7%
EM0113_51_0,Guardian Ebony Odogaron,505,RW004,Target Rewards,-1,HIGH,430,Guardian Ebony Tail,1,8%
EM0113_51_0,Guardian Ebony Odogaron,505,RW004,Target Rewards,-1,HIGH,439,Nourishing Extract,1,15%
EM0113_51_0,Guardian Ebony Odogaron,506,RW004,Target Rewards,-1,HIGH,439,Nourishing Extract,1,16%
EM0113_51_0,Guardian Ebony Odogaron,506,RW004,Target Rewards,-1,HIGH,431,Guardian Ebony Plate,1,7%
EM0113_51_0,Guardian Ebony Odogaron,507,RW004,Target Rewards,-1,HIGH,431,Guardian Ebony Plate,1,7%
EM0113_51_0,Guardian Ebony Odogaron,507,RW004,Target Rewards,-1,HIGH,437,Guardian Ebony Gem,1,3%
EM0113_51_0,Guardian Ebony Odogaron,508,RW004,Target Rewards,-1,HIGH,437,Guardian Ebony Gem,1,3%
EM0113_51_0,Guardian Ebony Odogaron,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,700,Wyverian Bloodstone (S),1,45%
EM0113_51_0,Guardian Ebony Odogaron,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,701,Wyverian Bloodstone,1,35%
EM0113_51_0,Guardian Ebony Odogaron,602,RW015,Tempered Wound Destroyed Reward,-1,HIGH,702,Wyverian Bloodstone (L),1,20%
EM0150_00_0,Doshaguma,100,RW000,Carving,-1,LOW,33,Doshaguma Hide,1,35%
EM0150_00_0,Doshaguma,101,RW000,Carving,-1,LOW,34,Doshaguma Fur,1,30%
EM0150_00_0,Doshaguma,102,RW000,Carving,-1,LOW,36,Doshaguma Fang,1,20%
EM0150_00_0,Doshaguma,103,RW000,Carving,-1,LOW,35,Doshaguma Claw,1,12%
EM0150_00_0,Doshaguma,110,RW008,Carving (Rotten Monster Carcass),-1,LOW,33,Doshaguma Hide,1,40%
EM0150_00_0,Doshaguma,111,RW008,Carving (Rotten Monster Carcass),-1,LOW,34,Doshaguma Fur,1,30%
EM0150_00_0,Doshaguma,112,RW008,Carving (Rotten Monster Carcass),-1,LOW,59,Sturdy Bone,1,30%
EM0150_00_0,Doshaguma,220,RW005,Broken Part Rewards,0,LOW,35,Doshaguma Claw,1,100%
EM0150_00_0,Doshaguma,230,RW005,Broken Part Rewards,1,LOW,35,Doshaguma Claw,1,100%
EM0150_00_0,Doshaguma,240,RW005,Broken Part Rewards,2,LOW,34,Doshaguma Fur,1,100%
EM0150_00_0,Doshaguma,410,RW006,Wound Destroyed Reward,-1,LOW,33,Doshaguma Hide,1,50%
EM0150_00_0,Doshaguma,411,RW006,Wound Destroyed Reward,-1,LOW,34,Doshaguma Fur,1,50%
EM0150_00_0,Doshaguma,500,RW004,Target Rewards,-1,LOW,316,Doshaguma Certificate,1,11%
EM0150_00_0,Doshaguma,501,RW004,Target Rewards,-1,LOW,33,Doshaguma Hide,1,27%
EM0150_00_0,Doshaguma,502,RW004,Target Rewards,-1,LOW,34,Doshaguma Fur,1,27%
EM0150_00_0,Doshaguma,503,RW004,Target Rewards,-1,LOW,36,Doshaguma Fang,1,20%
EM0150_00_0,Doshaguma,504,RW004,Target Rewards,-1,LOW,35,Doshaguma Claw,1,15%
EM0150_00_0,Doshaguma,100,RW000,Carving,-1,HIGH,,,,
EM0150_00_0,Doshaguma,101,RW000,Carving,-1,HIGH,,,,
EM0150_00_0,Doshaguma,102,RW000,Carving,-1,HIGH,,,,
EM0150_00_0,Doshaguma,103,RW000,Carving,-1,HIGH,,,,
EM0150_00_0,Doshaguma,104,RW000,Carving,-1,HIGH,,,,
EM0150_00_0,Doshaguma,110,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0150_00_0,Doshaguma,111,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0150_00_0,Doshaguma,112,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0150_00_0,Doshaguma,200,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0150_00_0,Doshaguma,201,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0150_00_0,Doshaguma,210,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0150_00_0,Doshaguma,211,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0150_00_0,Doshaguma,220,RW005,Broken Part Rewards,0,HIGH,,,,
EM0150_00_0,Doshaguma,230,RW005,Broken Part Rewards,1,HIGH,,,,
EM0150_00_0,Doshaguma,240,RW005,Broken Part Rewards,2,HIGH,,,,
EM0150_00_0,Doshaguma,410,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0150_00_0,Doshaguma,411,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0150_00_0,Doshaguma,500,RW004,Target Rewards,-1,HIGH,,,,
EM0150_00_0,Doshaguma,501,RW004,Target Rewards,-1,HIGH,,,,
EM0150_00_0,Doshaguma,502,RW004,Target Rewards,-1,HIGH,,,,
EM0150_00_0,Doshaguma,503,RW004,Target Rewards,-1,HIGH,,,,
EM0150_00_0,Doshaguma,504,RW004,Target Rewards,-1,HIGH,,,,
EM0150_00_0,Doshaguma,505,RW004,Target Rewards,-1,HIGH,,,,
EM0150_00_0,Doshaguma,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0150_00_0,Doshaguma,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0150_00_0,Doshaguma,602,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,100,RW000,Carving,-1,LOW,391,Guardian Doshaguma Hide,1,35%
EM0150_50_0,Guardian Doshaguma,101,RW000,Carving,-1,LOW,390,Guardian Doshaguma Fur,1,30%
EM0150_50_0,Guardian Doshaguma,102,RW000,Carving,-1,LOW,393,Guardian Doshaguma Fang,1,20%
EM0150_50_0,Guardian Doshaguma,103,RW000,Carving,-1,LOW,392,Guardian Doshaguma Claw,1,15%
EM0150_50_0,Guardian Doshaguma,110,RW008,Carving (Rotten Monster Carcass),-1,LOW,391,Guardian Doshaguma Hide,1,40%
EM0150_50_0,Guardian Doshaguma,111,RW008,Carving (Rotten Monster Carcass),-1,LOW,390,Guardian Doshaguma Fur,1,30%
EM0150_50_0,Guardian Doshaguma,112,RW008,Carving (Rotten Monster Carcass),-1,LOW,588,Tough Guardian Bone,1,30%
EM0150_50_0,Guardian Doshaguma,120,RW016,Carve (Crystalized Carcass),-1,LOW,590,Crushed Crystal,1,75%
EM0150_50_0,Guardian Doshaguma,121,RW016,Carve (Crystalized Carcass),-1,LOW,591,Cloudy Crystal,1,25%
EM0150_50_0,Guardian Doshaguma,220,RW005,Broken Part Rewards,0,LOW,392,Guardian Doshaguma Claw,1,100%
EM0150_50_0,Guardian Doshaguma,230,RW005,Broken Part Rewards,1,LOW,392,Guardian Doshaguma Claw,1,100%
EM0150_50_0,Guardian Doshaguma,240,RW005,Broken Part Rewards,2,LOW,390,Guardian Doshaguma Fur,1,100%
EM0150_50_0,Guardian Doshaguma,410,RW006,Wound Destroyed Reward,-1,LOW,391,Guardian Doshaguma Hide,1,45%
EM0150_50_0,Guardian Doshaguma,411,RW006,Wound Destroyed Reward,-1,LOW,390,Guardian Doshaguma Fur,1,35%
EM0150_50_0,Guardian Doshaguma,412,RW006,Wound Destroyed Reward,-1,LOW,664,Guardian Pelt,1,12%
EM0150_50_0,Guardian Doshaguma,413,RW006,Wound Destroyed Reward,-1,LOW,607,Guardian Blood,1,8%
EM0150_50_0,Guardian Doshaguma,500,RW004,Target Rewards,-1,LOW,394,G. Doshaguma Certificate,1,8%
EM0150_50_0,Guardian Doshaguma,501,RW004,Target Rewards,-1,LOW,391,Guardian Doshaguma Hide,1,22%
EM0150_50_0,Guardian Doshaguma,502,RW004,Target Rewards,-1,LOW,390,Guardian Doshaguma Fur,1,22%
EM0150_50_0,Guardian Doshaguma,503,RW004,Target Rewards,-1,LOW,393,Guardian Doshaguma Fang,1,15%
EM0150_50_0,Guardian Doshaguma,504,RW004,Target Rewards,-1,LOW,392,Guardian Doshaguma Claw,1,13%
EM0150_50_0,Guardian Doshaguma,505,RW004,Target Rewards,-1,LOW,439,Nourishing Extract,1,20%
EM0150_50_0,Guardian Doshaguma,100,RW000,Carving,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,101,RW000,Carving,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,102,RW000,Carving,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,103,RW000,Carving,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,104,RW000,Carving,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,110,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,111,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,112,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,120,RW016,Carve (Crystalized Carcass),-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,121,RW016,Carve (Crystalized Carcass),-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,200,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,201,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,210,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,211,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,220,RW005,Broken Part Rewards,0,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,230,RW005,Broken Part Rewards,1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,240,RW005,Broken Part Rewards,2,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,410,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,411,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,412,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,413,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,500,RW004,Target Rewards,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,501,RW004,Target Rewards,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,502,RW004,Target Rewards,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,503,RW004,Target Rewards,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,504,RW004,Target Rewards,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,505,RW004,Target Rewards,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,506,RW004,Target Rewards,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0150_50_0,Guardian Doshaguma,602,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0151_00_0,Balahara,100,RW000,Carving,-1,LOW,81,Balahara Scale,1,33%
EM0151_00_0,Balahara,101,RW000,Carving,-1,LOW,80,Balahara Shell,1,25%
EM0151_00_0,Balahara,102,RW000,Carving,-1,LOW,82,Balahara Skull,1,18%
EM0151_00_0,Balahara,103,RW000,Carving,-1,LOW,83,Balahara Tail,1,13%
EM0151_00_0,Balahara,104,RW000,Carving,-1,LOW,704,Balahara Black Pearl,1,11%
EM0151_00_0,Balahara,150,RW008,Carving (Rotten Monster Carcass),-1,LOW,81,Balahara Scale,1,40%
EM0151_00_0,Balahara,151,RW008,Carving (Rotten Monster Carcass),-1,LOW,80,Balahara Shell,1,30%
EM0151_00_0,Balahara,152,RW008,Carving (Rotten Monster Carcass),-1,LOW,59,Sturdy Bone,1,30%
EM0151_00_0,Balahara,200,RW001,Carving (Severed Part),-1,LOW,83,Balahara Tail,1,100%
EM0151_00_0,Balahara,210,RW012,Carving (Rotten Severed Part),-1,LOW,81,Balahara Scale,1,60%
EM0151_00_0,Balahara,211,RW012,Carving (Rotten Severed Part),-1,LOW,83,Balahara Tail,1,40%
EM0151_00_0,Balahara,220,RW005,Broken Part Rewards,0,LOW,82,Balahara Skull,1,80%
EM0151_00_0,Balahara,221,RW005,Broken Part Rewards,0,LOW,704,Balahara Black Pearl,1,20%
EM0151_00_0,Balahara,300,RW006,Wound Destroyed Reward,-1,LOW,81,Balahara Scale,1,48%
EM0151_00_0,Balahara,301,RW006,Wound Destroyed Reward,-1,LOW,80,Balahara Shell,1,47%
EM0151_00_0,Balahara,302,RW006,Wound Destroyed Reward,-1,LOW,704,Balahara Black Pearl,1,5%
EM0151_00_0,Balahara,500,RW004,Target Rewards,-1,LOW,311,Balahara Certificate,1,8%
EM0151_00_0,Balahara,501,RW004,Target Rewards,-1,LOW,81,Balahara Scale,1,20%
EM0151_00_0,Balahara,502,RW004,Target Rewards,-1,LOW,80,Balahara Shell,1,20%
EM0151_00_0,Balahara,503,RW004,Target Rewards,-1,LOW,82,Balahara Skull,1,15%
EM0151_00_0,Balahara,504,RW004,Target Rewards,-1,LOW,83,Balahara Tail,1,11%
EM0151_00_0,Balahara,505,RW004,Target Rewards,-1,LOW,704,Balahara Black Pearl,1,8%
EM0151_00_0,Balahara,506,RW004,Target Rewards,-1,LOW,595,Aqua Sac,1,18%
EM0151_00_0,Balahara,100,RW000,Carving,-1,HIGH,,,,
EM0151_00_0,Balahara,101,RW000,Carving,-1,HIGH,,,,
EM0151_00_0,Balahara,102,RW000,Carving,-1,HIGH,,,,
EM0151_00_0,Balahara,103,RW000,Carving,-1,HIGH,,,,
EM0151_00_0,Balahara,104,RW000,Carving,-1,HIGH,,,,
EM0151_00_0,Balahara,105,RW000,Carving,-1,HIGH,,,,
EM0151_00_0,Balahara,150,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0151_00_0,Balahara,151,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0151_00_0,Balahara,152,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0151_00_0,Balahara,200,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0151_00_0,Balahara,201,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0151_00_0,Balahara,210,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0151_00_0,Balahara,211,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0151_00_0,Balahara,220,RW005,Broken Part Rewards,0,HIGH,,,,
EM0151_00_0,Balahara,221,RW005,Broken Part Rewards,0,HIGH,,,,
EM0151_00_0,Balahara,300,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0151_00_0,Balahara,301,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0151_00_0,Balahara,302,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0151_00_0,Balahara,500,RW004,Target Rewards,-1,HIGH,,,,
EM0151_00_0,Balahara,501,RW004,Target Rewards,-1,HIGH,,,,
EM0151_00_0,Balahara,502,RW004,Target Rewards,-1,HIGH,,,,
EM0151_00_0,Balahara,503,RW004,Target Rewards,-1,HIGH,,,,
EM0151_00_0,Balahara,504,RW004,Target Rewards,-1,HIGH,,,,
EM0151_00_0,Balahara,505,RW004,Target Rewards,-1,HIGH,,,,
EM0151_00_0,Balahara,506,RW004,Target Rewards,-1,HIGH,,,,
EM0151_00_0,Balahara,507,RW004,Target Rewards,-1,HIGH,,,,
EM0151_00_0,Balahara,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0151_00_0,Balahara,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0152_00_0,Chatacabra,100,RW000,Carving,-1,LOW,87,Chatacabra Scale,1,35%
EM0152_00_0,Chatacabra,101,RW000,Carving,-1,LOW,85,Chatacabra Hide,1,30%
EM0152_00_0,Chatacabra,102,RW000,Carving,-1,LOW,84,Chatacabra Jaw,1,20%
EM0152_00_0,Chatacabra,103,RW000,Carving,-1,LOW,86,Chatacabra Shell,1,15%
EM0152_00_0,Chatacabra,110,RW008,Carving (Rotten Monster Carcass),-1,LOW,87,Chatacabra Scale,1,40%
EM0152_00_0,Chatacabra,111,RW008,Carving (Rotten Monster Carcass),-1,LOW,85,Chatacabra Hide,1,30%
EM0152_00_0,Chatacabra,112,RW008,Carving (Rotten Monster Carcass),-1,LOW,59,Sturdy Bone,1,30%
EM0152_00_0,Chatacabra,220,RW005,Broken Part Rewards,0,LOW,86,Chatacabra Shell,1,100%
EM0152_00_0,Chatacabra,230,RW005,Broken Part Rewards,1,LOW,86,Chatacabra Shell,1,100%
EM0152_00_0,Chatacabra,400,RW006,Wound Destroyed Reward,-1,LOW,85,Chatacabra Hide,1,50%
EM0152_00_0,Chatacabra,401,RW006,Wound Destroyed Reward,-1,LOW,87,Chatacabra Scale,1,50%
EM0152_00_0,Chatacabra,500,RW004,Target Rewards,-1,LOW,292,Chatacabra Certificate,1,8%
EM0152_00_0,Chatacabra,501,RW004,Target Rewards,-1,LOW,87,Chatacabra Scale,1,27%
EM0152_00_0,Chatacabra,502,RW004,Target Rewards,-1,LOW,85,Chatacabra Hide,1,27%
EM0152_00_0,Chatacabra,503,RW004,Target Rewards,-1,LOW,84,Chatacabra Jaw,1,23%
EM0152_00_0,Chatacabra,504,RW004,Target Rewards,-1,LOW,86,Chatacabra Shell,1,15%
EM0152_00_0,Chatacabra,100,RW000,Carving,-1,HIGH,,,,
EM0152_00_0,Chatacabra,101,RW000,Carving,-1,HIGH,,,,
EM0152_00_0,Chatacabra,102,RW000,Carving,-1,HIGH,,,,
EM0152_00_0,Chatacabra,103,RW000,Carving,-1,HIGH,,,,
EM0152_00_0,Chatacabra,110,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0152_00_0,Chatacabra,111,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0152_00_0,Chatacabra,112,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
